source_country,dest_country,num_routes
Saudi Arabia,Jordan,4
Saudi Arabia,Kenya,1
Saudi Arabia,Kuwait,5
Saudi Arabia,Lebanon,3
Saudi Arabia,Libya,2
Saudi Arabia,Malaysia,2
Saudi Arabia,Morocco,2
Saudi Arabia,Netherlands,1
Saudi Arabia,Nigeria,1
Saudi Arabia,Oman,5
Saudi Arabia,Pakistan,19
Saudi Arabia,Philippines,3
Saudi Arabia,Qatar,6
Saudi Arabia,Singapore,2
Saudi Arabia,South Africa,1
Saudi Arabia,South Korea,1
Saudi Arabia,Spain,1
Saudi Arabia,Sri Lanka,3
Saudi Arabia,Sudan,4
Saudi Arabia,Switzerland,2
Saudi Arabia,Tunisia,2
Saudi Arabia,Turkey,15
Saudi Arabia,United Arab Emirates,26
Saudi Arabia,United Kingdom,4
Saudi Arabia,United States,5
Saudi Arabia,Yemen,12
Senegal,Algeria,1
Senegal,Belgium,1
Senegal,Benin,1
Senegal,Burkina Faso,1
Senegal,Cameroon,1
Senegal,Cape Verde,1
Senegal,Cote d'Ivoire,1
Senegal,France,2
Senegal,Gambia,1
Senegal,Ghana,1
Senegal,Guinea,1
Senegal,Guinea-Bissau,1
Senegal,Italy,1
Senegal,Mali,1
Senegal,Mauritania,1
Senegal,Morocco,1
Senegal,Nigeria,1
Senegal,Portugal,1
Senegal,Sierra Leone,1
Senegal,South Africa,1
Senegal,Spain,4
Senegal,Tunisia,1
Senegal,Turkey,1
Senegal,United Arab Emirates,1
Senegal,United States,2
Serbia,Austria,2
Serbia,Belgium,2
Serbia,Bosnia and Herzegovina,2
Serbia,Bulgaria,2
Serbia,Croatia,2
Serbia,Cyprus,1
Serbia,Czech Republic,1
Serbia,Denmark,2
Serbia,France,3
Serbia,Germany,14
Serbia,Greece,2
Serbia,Hungary,1
Serbia,Israel,1
Serbia,Italy,2
Serbia,Macedonia,1
Serbia,Montenegro,2
Serbia,Netherlands,2
Serbia,Norway,2
Serbia,Poland,1
Serbia,Romania,1
Serbia,Russia,1
Serbia,Slovenia,2
Serbia,Sweden,4
Serbia,Switzerland,4
Serbia,Tunisia,1
Serbia,Turkey,5
Serbia,United Arab Emirates,2
Serbia,United Kingdom,3
Seychelles,Germany,1
Seychelles,Kenya,1
Seychelles,Mauritius,1
Seychelles,Russia,1
Seychelles,South Africa,1
Seychelles,Sri Lanka,1
Seychelles,United Arab Emirates,2
Sierra Leone,Cote d'Ivoire,1
Sierra Leone,France,1
Sierra Leone,Gambia,1
Sierra Leone,Ghana,1
Sierra Leone,Liberia,2
Sierra Leone,Morocco,1
Sierra Leone,Nigeria,1
Sierra Leone,Senegal,1
Sierra Leone,United Kingdom,2
Singapore,Australia,7
Singapore,Bangladesh,1
Singapore,Brunei,1
Singapore,Burma,1
Singapore,Cambodia,2
Singapore,China,22
Singapore,Denmark,1
Singapore,East Timor,1
Singapore,Finland,1
Singapore,France,1
Singapore,Germany,2
Singapore,Hong Kong,1
Singapore,India,12
Singapore,Indonesia,13
Singapore,Italy,2
Singapore,Japan,5
Singapore,Laos,1
Singapore,Macau,1
Singapore,Malaysia,9
Singapore,Maldives,1
Singapore,Nepal,1
Singapore,Netherlands,1
Singapore,New Zealand,2
Singapore,Papua New Guinea,1
Singapore,Philippines,6
Singapore,Qatar,1
Singapore,Russia,1
Singapore,Saudi Arabia,2
Singapore,South Africa,1
Singapore,South Korea,1
Singapore,Spain,1
Singapore,Sri Lanka,1
Singapore,Switzerland,1
Singapore,Taiwan,2
Singapore,Thailand,7
Singapore,Turkey,1
Singapore,United Arab Emirates,2
Singapore,United Kingdom,1
Singapore,Uzbekistan,1
Singapore,Vietnam,3
Slovakia,Austria,1
Slovakia,Belgium,1
Slovakia,Czech Republic,2
Slovakia,France,1
Slovakia,Ireland,1
Slovakia,Italy,4
Slovakia,Norway,1
Slovakia,Spain,3
Slovakia,United Kingdom,6
Slovenia,Albania,1
Slovenia,Austria,1
Slovenia,Belgium,2
Slovenia,Bosnia and Herzegovina,1
Slovenia,Czech Republic,1
Slovenia,Denmark,1
Slovenia,Finland,1
Slovenia,France,1
Slovenia,Germany,2
Slovenia,Macedonia,1
Slovenia,Montenegro,1
Slovenia,Netherlands,1
Slovenia,Poland,1
Slovenia,Russia,1
Slovenia,Serbia,2
Slovenia,Switzerland,1
Slovenia,Turkey,1
Slovenia,United Kingdom,2
Solomon Islands,Australia,1
Solomon Islands,Fiji,1
Solomon Islands,Papua New Guinea,1
Solomon Islands,Vanuatu,1
Somalia,Djibouti,3
Somalia,Ethiopia,1
Somalia,Kenya,3
Somalia,Uganda,1
Somalia,United Arab Emirates,2
Somalia,Yemen,1
South Africa,Angola,2
South Africa,Australia,2
South Africa,Botswana,5
South Africa,Brazil,1
South Africa,Congo (Brazzaville),2
South Africa,Congo (Kinshasa),2
South Africa,Egypt,1
South Africa,Ethiopia,1
South Africa,France,1
South Africa,Gabon,1
South Africa,Germany,2
South Africa,Ghana,1
South Africa,Hong Kong,1
South Africa,India,1
South Africa,Israel,1
South Africa,Kenya,1
South Africa,Madagascar,1
South Africa,Malawi,2
South Africa,Mauritius,3
South Africa,Mozambique,8
South Africa,Namibia,4
South Africa,Netherlands,2
South Africa,Nigeria,1
South Africa,Qatar,2
South Africa,Reunion,1
South Africa,Rwanda,1
South Africa,Saudi Arabia,1
South Africa,Senegal,1
South Africa,Seychelles,1
South Africa,Singapore,1
South Africa,Switzerland,1
South Africa,Tanzania,2
South Africa,Thailand,1
South Africa,Turkey,1
South Africa,Uganda,1
South Africa,United Arab Emirates,4
South Africa,United Kingdom,2
South Africa,United States,2
South Africa,Zambia,4
South Africa,Zimbabwe,4
South Korea,Australia,2
South Korea,Austria,1
South Korea,Burma,1
South Korea,Cambodia,3
South Korea,Canada,2
South Korea,China,64
South Korea,Czech Republic,1
South Korea,Fiji,1
South Korea,Finland,1
South Korea,France,1
South Korea,Germany,2
South Korea,Guam,2
South Korea,Hong Kong,3
South Korea,India,2
South Korea,Indonesia,2
South Korea,Israel,1
South Korea,Italy,1
South Korea,Japan,34
South Korea,Kazakhstan,1
South Korea,Kenya,1
South Korea,Laos,1
South Korea,Macau,3
South Korea,Malaysia,3
South Korea,Mongolia,1
South Korea,Nepal,1
South Korea,Netherlands,1
South Korea,New Zealand,1
South Korea,Northern Mariana Islands,2
South Korea,Palau,1
South Korea,Philippines,7
South Korea,Qatar,1
South Korea,Russia,6
South Korea,Saudi Arabia,1
South Korea,Singapore,1
South Korea,Spain,1
South Korea,Sri Lanka,1
South Korea,Taiwan,6
South Korea,Thailand,4
South Korea,Turkey,1
South Korea,United Arab Emirates,2
South Korea,United Kingdom,1
South Korea,United States,12
South Korea,Uzbekistan,1
South Korea,Vietnam,5
South Sudan,Egypt,1
South Sudan,Ethiopia,1
South Sudan,Kenya,1
South Sudan,Rwanda,1
South Sudan,Sudan,1
South Sudan,Uganda,1
South Sudan,United Arab Emirates,1
Spain,Algeria,7
Spain,Angola,1
Spain,Argentina,2
Spain,Austria,16
Spain,Belarus,1
Spain,Belgium,32
Spain,Bolivia,1
Spain,Brazil,4
Spain,Bulgaria,5
Spain,Canada,3
Spain,Cape Verde,1
Spain,Chile,1
Spain,China,1
Spain,Colombia,4
Spain,Costa Rica,1
Spain,Croatia,2
Spain,Cuba,2
Spain,Czech Republic,7
Spain,Denmark,17
Spain,Dominican Republic,3
Spain,Ecuador,2
Spain,Egypt,2
Spain,Equatorial Guinea,1
Spain,Estonia,1
Spain,Finland,11
Spain,France,84
Spain,Gambia,2
Spain,Germany,200
Spain,Ghana,1
Spain,Greece,3
Spain,Guatemala,1
Spain,Hungary,3
Spain,Iceland,1
Spain,Ireland,37
Spain,Israel,2
Spain,Italy,89
Spain,Jordan,2
Spain,Latvia,2
Spain,Libya,1
Spain,Lithuania,3
Spain,Luxembourg,10
Spain,Malta,3
Spain,Mauritania,2
Spain,Mexico,2
Spain,Morocco,19
Spain,Netherlands,42
Spain,Nigeria,1
Spain,Norway,34
Spain,Pakistan,2
Spain,Panama,1
Spain,Peru,1
Spain,Poland,18
Spain,Portugal,16
Spain,Qatar,2
Spain,Romania,9
Spain,Russia,15
Spain,Saudi Arabia,1
Spain,Senegal,4
Spain,Singapore,1
Spain,Slovakia,3
Spain,South Korea,1
Spain,Sweden,23
Spain,Switzerland,25
Spain,Thailand,1
Spain,Tunisia,3
Spain,Turkey,7
Spain,Ukraine,8
Spain,United Arab Emirates,2
Spain,United Kingdom,222
Spain,United States,13
Spain,Uruguay,1
Spain,Venezuela,2
Spain,Western Sahara,2
Sri Lanka,Bahrain,1
Sri Lanka,Bangladesh,1
Sri Lanka,China,5
Sri Lanka,France,1
Sri Lanka,Germany,1
Sri Lanka,India,8
Sri Lanka,Indonesia,1
Sri Lanka,Italy,1
Sri Lanka,Japan,1
Sri Lanka,Kuwait,1
Sri Lanka,Malaysia,1
Sri Lanka,Maldives,1
Sri Lanka,Oman,1
Sri Lanka,Pakistan,1
Sri Lanka,Qatar,1
Sri Lanka,Russia,1
Sri Lanka,Saudi Arabia,4
Sri Lanka,Seychelles,1
Sri Lanka,Singapore,1
Sri Lanka,South Korea,1
Sri Lanka,Thailand,1
Sri Lanka,United Arab Emirates,4
Sri Lanka,United Kingdom,1
Sudan,Bahrain,1
Sudan,Chad,1
Sudan,Egypt,2
Sudan,Eritrea,1
Sudan,Ethiopia,1
Sudan,Jordan,1
Sudan,Kenya,1
Sudan,Qatar,1
Sudan,Saudi Arabia,4
Sudan,South Sudan,1
Sudan,Turkey,1
Sudan,United Arab Emirates,4
Sudan,Yemen,1
Suriname,Aruba,1
Suriname,Brazil,1
Suriname,French Guiana,1
Suriname,Guyana,1
Suriname,Netherlands,1
Suriname,Netherlands Antilles,1
Suriname,Trinidad and Tobago,1
Sweden,Austria,1
Sweden,Belarus,1
Sweden,Belgium,4
Sweden,Bosnia and Herzegovina,3
Sweden,China,1
Sweden,Croatia,7
Sweden,Cyprus,2
Sweden,Czech Republic,1
Sweden,Denmark,7
Sweden,Estonia,1
Sweden,Ethiopia,1
Sweden,Finland,8
Sweden,France,12
Sweden,Germany,13
Sweden,Greece,7
Sweden,Hungary,4
Sweden,Iceland,1
Sweden,Iran,2
Sweden,Iraq,4
Sweden,Ireland,1
Sweden,Israel,1
Sweden,Italy,18
Sweden,Latvia,2
Sweden,Lithuania,1
Sweden,Luxembourg,1
Sweden,Macedonia,3
Sweden,Malta,3
Sweden,Morocco,1
Sweden,Netherlands,4
Sweden,Norway,9
Sweden,Poland,13
Sweden,Portugal,2
Sweden,Qatar,1
Sweden,Russia,2
Sweden,Serbia,4
Sweden,Spain,23
Sweden,Switzerland,2
Sweden,Thailand,1
Sweden,Turkey,4
Sweden,United Arab Emirates,1
Sweden,United Kingdom,16
Sweden,United States,6
Switzerland,Algeria,1
Switzerland,Austria,6
Switzerland,Belarus,1
Switzerland,Belgium,2
Switzerland,Bosnia and Herzegovina,1
Switzerland,Brazil,1
Switzerland,Bulgaria,1
Switzerland,Canada,3
Switzerland,China,3
Switzerland,Croatia,5
Switzerland,Cuba,1
Switzerland,Cyprus,1
Switzerland,Czech Republic,2
Switzerland,Denmark,3
Switzerland,Dominican Republic,1
Switzerland,Egypt,5
Switzerland,Finland,2
Switzerland,France,15
Switzerland,Germany,23
Switzerland,Greece,5
Switzerland,Hong Kong,1
Switzerland,Hungary,2
Switzerland,Iceland,1
Switzerland,India,2
Switzerland,Ireland,2
Switzerland,Israel,2
Switzerland,Italy,22
Switzerland,Japan,1
Switzerland,Jersey,2
Switzerland,Jordan,2
Switzerland,Kenya,1
Switzerland,Latvia,1
Switzerland,Lebanon,1
Switzerland,Luxembourg,2
Switzerland,Macedonia,1
Switzerland,Malta,2
Switzerland,Montenegro,1
Switzerland,Morocco,4
Switzerland,Netherlands,3
Switzerland,Norway,2
Switzerland,Oman,1
Switzerland,Poland,5
Switzerland,Portugal,6
Switzerland,Qatar,2
Switzerland,Romania,2
Switzerland,Russia,6
Switzerland,Saudi Arabia,2
Switzerland,Serbia,4
Switzerland,Singapore,1
Switzerland,Slovenia,1
Switzerland,South Africa,1
Switzerland,South Korea,1
Switzerland,Spain,26
Switzerland,Sweden,2
Switzerland,Thailand,1
Switzerland,Tunisia,6
Switzerland,Turkey,6
Switzerland,Ukraine,2
Switzerland,United Arab Emirates,3
Switzerland,United Kingdom,17
Switzerland,United States,15
Taiwan,Australia,2
Taiwan,Austria,1
Taiwan,Burma,1
Taiwan,Cambodia,2
Taiwan,Canada,2
Taiwan,China,92
Taiwan,France,1
Taiwan,Germany,1
Taiwan,Guam,1
Taiwan,Hong Kong,3
Taiwan,India,1
Taiwan,Indonesia,3
Taiwan,Japan,24
Taiwan,Macau,3
Taiwan,Malaysia,3
Taiwan,Netherlands,1
Taiwan,Palau,1
Taiwan,Philippines,3
Taiwan,Singapore,2
Taiwan,South Korea,6
Taiwan,Thailand,3
Taiwan,United Arab Emirates,1
Taiwan,United States,5
Taiwan,Vietnam,6
Tajikistan,China,2
Tajikistan,Germany,1
Tajikistan,India,1
Tajikistan,Iran,2
Tajikistan,Kazakhstan,4
Tajikistan,Kyrgyzstan,1
Tajikistan,Russia,41
Tajikistan,Turkey,1
Tajikistan,United Arab Emirates,2
Tanzania,Comoros,1
Tanzania,Egypt,1
Tanzania,Ethiopia,3
Tanzania,Germany,1
Tanzania,Kenya,7
Tanzania,Malawi,1
Tanzania,Mayotte,1
Tanzania,Mozambique,1
Tanzania,Netherlands,1
Tanzania,Oman,1
Tanzania,Qatar,1
Tanzania,Rwanda,2
Tanzania,South Africa,2
Tanzania,Turkey,1
Tanzania,Uganda,2
Tanzania,United Arab Emirates,1
Tanzania,Zimbabwe,1
Thailand,Australia,7
Thailand,Austria,1
Thailand,Bahrain,1
Thailand,Bangladesh,2
Thailand,Belgium,1
Thailand,Brunei,1
Thailand,Burma,6
Thailand,Cambodia,4
Thailand,China,43
Thailand,Denmark,1
Thailand,Egypt,1
Thailand,Ethiopia,1
Thailand,Finland,1
Thailand,France,1
Thailand,Germany,2
Thailand,Hong Kong,5
Thailand,India,9
Thailand,Indonesia,6
Thailand,Iran,1
Thailand,Israel,1
Thailand,Italy,2
Thailand,Japan,6
Thailand,Jordan,1
Thailand,Kazakhstan,1
Thailand,Kenya,1
Thailand,Kuwait,1
Thailand,Laos,3
Thailand,Macau,3
Thailand,Madagascar,1
Thailand,Malaysia,12
Thailand,Maldives,1
Thailand,Mongolia,1
Thailand,Nepal,1
Thailand,Netherlands,1
Thailand,New Zealand,1
Thailand,Norway,1
Thailand,Oman,1
Thailand,Pakistan,3
Thailand,Philippines,3
Thailand,Qatar,1
Thailand,Russia,11
Thailand,Singapore,7
Thailand,South Africa,1
Thailand,South Korea,4
Thailand,Spain,1
Thailand,Sri Lanka,1
Thailand,Sweden,1
Thailand,Switzerland,1
Thailand,Taiwan,3
Thailand,Turkey,1
Thailand,Ukraine,1
Thailand,United Arab Emirates,4
Thailand,United Kingdom,1
Thailand,Uzbekistan,1
Thailand,Vietnam,4
Togo,Belgium,1
Togo,Benin,1
Togo,Brazil,1
Togo,Burkina Faso,1
Togo,Cameroon,1
Togo,Cote d'Ivoire,1
Togo,Ethiopia,1
Togo,France,1
Togo,Gabon,1
Togo,Ghana,1
Togo,Guinea,1
Togo,Mali,1
Togo,Nigeria,2
Tonga,Australia,1
Tonga,Fiji,2
Tonga,New Zealand,1
Trinidad and Tobago,Antigua and Barbuda,1
Trinidad and Tobago,Barbados,2
Trinidad and Tobago,Canada,1
Trinidad and Tobago,Grenada,1
Trinidad and Tobago,Guyana,1
Trinidad and Tobago,Jamaica,1
Trinidad and Tobago,Netherlands Antilles,1
Trinidad and Tobago,Panama,1
Trinidad and Tobago,Saint Lucia,2
Trinidad and Tobago,Saint Vincent and the Grenadines,1
Trinidad and Tobago,Suriname,1
Trinidad and Tobago,United Kingdom,1
Trinidad and Tobago,United States,7
Trinidad and Tobago,Venezuela,2
Tunisia,Algeria,2
Tunisia,Austria,1
Tunisia,Belgium,4
Tunisia,Burkina Faso,1
Tunisia,Cote d'Ivoire,1
Tunisia,Egypt,1
Tunisia,France,25
Tunisia,Germany,21
Tunisia,Italy,6
Tunisia,Jordan,1
Tunisia,Kuwait,1
Tunisia,Lebanon,1
Tunisia,Libya,8
Tunisia,Luxembourg,2
Tunisia,Mali,1
Tunisia,Malta,1
Tunisia,Mauritania,1
Tunisia,Morocco,1
Tunisia,Netherlands,2
Tunisia,Portugal,1
Tunisia,Qatar,1
Tunisia,Russia,4
Tunisia,Saudi Arabia,2
Tunisia,Senegal,1
Tunisia,Serbia,1
Tunisia,Spain,2
Tunisia,Switzerland,6
Tunisia,Turkey,1
Tunisia,United Arab Emirates,1
Tunisia,United Kingdom,9
Turkey,Afghanistan,2
Turkey,Albania,2
Turkey,Algeria,4
Turkey,Austria,10
Turkey,Azerbaijan,4
Turkey,Bahrain,1
Turkey,Bangladesh,1
Turkey,Belarus,1
Turkey,Belgium,6
Turkey,Bosnia and Herzegovina,2
Turkey,Brazil,1
Turkey,Bulgaria,1
Turkey,Cameroon,2
Turkey,Canada,1
Turkey,China,4
Turkey,Congo (Kinshasa),1
Turkey,Croatia,1
Turkey,Cyprus,7
Turkey,Czech Republic,2
Turkey,Denmark,8
Turkey,Djibouti,1
Turkey,Egypt,4
Turkey,Estonia,1
Turkey,Ethiopia,1
Turkey,Finland,4
Turkey,France,19
Turkey,Georgia,3
Turkey,Germany,68
Turkey,Ghana,1
Turkey,Greece,4
Turkey,Hong Kong,1
Turkey,Hungary,2
Turkey,India,2
Turkey,Iran,7
Turkey,Iraq,11
Turkey,Ireland,2
Turkey,Israel,2
Turkey,Italy,11
Turkey,Japan,2
Turkey,Jordan,1
Turkey,Kazakhstan,5
Turkey,Kenya,1
Turkey,Kuwait,2
Turkey,Kyrgyzstan,3
Turkey,Latvia,2
Turkey,Lebanon,2
Turkey,Libya,2
Turkey,Lithuania,1
Turkey,Luxembourg,3
Turkey,Macedonia,2
Turkey,Malaysia,1
Turkey,Maldives,1
Turkey,Malta,2
Turkey,Moldova,1
Turkey,Montenegro,1
Turkey,Morocco,2
Turkey,Nepal,1
Turkey,Netherlands,16
Turkey,Niger,1
Turkey,Nigeria,2
Turkey,Norway,6
Turkey,Oman,1
Turkey,Pakistan,3
Turkey,Poland,1
Turkey,Portugal,1
Turkey,Qatar,3
Turkey,Romania,2
Turkey,Russia,23
Turkey,Rwanda,1
Turkey,Saudi Arabia,14
Turkey,Serbia,5
Turkey,Singapore,1
Turkey,Slovenia,1
Turkey,South Africa,1
Turkey,South Korea,1
Turkey,Spain,7
Turkey,Sudan,1
Turkey,Sweden,4
Turkey,Switzerland,6
Turkey,Tajikistan,1
Turkey,Tanzania,2
Turkey,Thailand,1
Turkey,Tunisia,1
Turkey,Turkmenistan,1
Turkey,Ukraine,9
Turkey,United Arab Emirates,4
Turkey,United Kingdom,45
Turkey,United States,5
Turkey,Uzbekistan,1
Turkey,Yemen,1
Turkmenistan,Azerbaijan,1
Turkmenistan,Belarus,1
Turkmenistan,China,1
Turkmenistan,Germany,1
Turkmenistan,India,2
Turkmenistan,Russia,1
Turkmenistan,Turkey,1
Turkmenistan,United Arab Emirates,1
Turkmenistan,United Kingdom,2
Turks and Caicos Islands,Bahamas,1
Turks and Caicos Islands,Canada,2
Turks and Caicos Islands,Dominican Republic,3
Turks and Caicos Islands,Haiti,2
Turks and Caicos Islands,Jamaica,1
Turks and Caicos Islands,Puerto Rico,1
Turks and Caicos Islands,United States,8
Uganda,Belgium,1
Uganda,Burundi,1
Uganda,Egypt,1
Uganda,Eritrea,1
Uganda,Ethiopia,1
Uganda,Kenya,1
Uganda,Netherlands,1
Uganda,Qatar,1
Uganda,Rwanda,1
Uganda,Somalia,1
Uganda,South Africa,1
Uganda,South Sudan,1
Uganda,Tanzania,2
Uganda,Turkey,1
Uganda,United Arab Emirates,1
Uganda,United Kingdom,1
Ukraine,Armenia,2
Ukraine,Austria,5
Ukraine,Azerbaijan,1
Ukraine,Belarus,1
Ukraine,Belgium,1
Ukraine,Cyprus,6
Ukraine,Czech Republic,1
Ukraine,Estonia,1
Ukraine,Finland,1
Ukraine,France,2
Ukraine,Georgia,6
Ukraine,Germany,10
Ukraine,Greece,5
Ukraine,Hungary,1
Ukraine,Israel,5
Ukraine,Italy,9
Ukraine,Jordan,1
Ukraine,Kazakhstan,2
Ukraine,Latvia,1
Ukraine,Lithuania,2
Ukraine,Moldova,1
Ukraine,Netherlands,1
Ukraine,Norway,1
Ukraine,Poland,5
Ukraine,Portugal,1
Ukraine,Russia,22
Ukraine,Spain,8
Ukraine,Switzerland,2
Ukraine,Thailand,1
Ukraine,Turkey,10
Ukraine,United Arab Emirates,9
Ukraine,United Kingdom,3
Ukraine,United States,1
Ukraine,Uzbekistan,1
United Arab Emirates,Afghanistan,3
United Arab Emirates,Algeria,1
United Arab Emirates,Angola,1
United Arab Emirates,Armenia,2
United Arab Emirates,Australia,7
United Arab Emirates,Austria,1
United Arab Emirates,Azerbaijan,1
United Arab Emirates,Bahrain,4
United Arab Emirates,Bangladesh,8
United Arab Emirates,Belarus,1
United Arab Emirates,Belgium,1
United Arab Emirates,Brazil,3
United Arab Emirates,Brunei,1
United Arab Emirates,Bulgaria,1
United Arab Emirates,Canada,2
United Arab Emirates,China,7
United Arab Emirates,Cyprus,2
United Arab Emirates,Czech Republic,1
United Arab Emirates,Denmark,1
United Arab Emirates,Djibouti,1
United Arab Emirates,Egypt,7
United Arab Emirates,Ethiopia,1
United Arab Emirates,France,4
United Arab Emirates,Georgia,1
United Arab Emirates,Germany,8
United Arab Emirates,Ghana,1
United Arab Emirates,Greece,2
United Arab Emirates,Hong Kong,2
United Arab Emirates,Hungary,1
United Arab Emirates,India,39
United Arab Emirates,Indonesia,2
United Arab Emirates,Iran,17
United Arab Emirates,Iraq,12
United Arab Emirates,Ireland,2
United Arab Emirates,Italy,5
United Arab Emirates,Japan,4
United Arab Emirates,Jordan,4
United Arab Emirates,Kazakhstan,5
United Arab Emirates,Kenya,4
United Arab Emirates,Kuwait,4
United Arab Emirates,Kyrgyzstan,1
United Arab Emirates,Lebanon,4
United Arab Emirates,Libya,1
United Arab Emirates,Macedonia,1
United Arab Emirates,Malaysia,3
United Arab Emirates,Maldives,3
United Arab Emirates,Malta,1
United Arab Emirates,Mauritius,1
United Arab Emirates,Moldova,1
United Arab Emirates,Morocco,2
United Arab Emirates,Nepal,4
United Arab Emirates,Netherlands,2
United Arab Emirates,Nigeria,2
United Arab Emirates,Oman,6
United Arab Emirates,Pakistan,19
United Arab Emirates,Philippines,3
United Arab Emirates,Poland,1
United Arab Emirates,Portugal,1
United Arab Emirates,Qatar,4
United Arab Emirates,Romania,2
United Arab Emirates,Russia,31
United Arab Emirates,Rwanda,1
United Arab Emirates,Saudi Arabia,26
United Arab Emirates,Senegal,1
United Arab Emirates,Serbia,2
United Arab Emirates,Seychelles,2
United Arab Emirates,Singapore,2
United Arab Emirates,Somalia,3
United Arab Emirates,South Africa,4
United Arab Emirates,South Korea,2
United Arab Emirates,South Sudan,1
United Arab Emirates,Spain,2
United Arab Emirates,Sri Lanka,4
United Arab Emirates,Sudan,5
United Arab Emirates,Sweden,1
United Arab Emirates,Switzerland,3
United Arab Emirates,Taiwan,1
United Arab Emirates,Tajikistan,2
United Arab Emirates,Tanzania,1
United Arab Emirates,Thailand,4
United Arab Emirates,Tunisia,1
United Arab Emirates,Turkey,4
United Arab Emirates,Turkmenistan,1
United Arab Emirates,Uganda,1
United Arab Emirates,Ukraine,9
United Arab Emirates,United Kingdom,9
United Arab Emirates,United States,12
United Arab Emirates,Uzbekistan,2
United Arab Emirates,Vietnam,2
United Arab Emirates,Yemen,8
United Arab Emirates,Zambia,1
United Kingdom,Albania,1
United Kingdom,Algeria,2
United Kingdom,Angola,1
United Kingdom,Antigua and Barbuda,1
United Kingdom,Argentina,1
United Kingdom,Austria,7
United Kingdom,Azerbaijan,1
United Kingdom,Bahamas,1
United Kingdom,Bahrain,1
United Kingdom,Bangladesh,2
United Kingdom,Barbados,2
United Kingdom,Belarus,1
United Kingdom,Belgium,11
United Kingdom,Bermuda,1
United Kingdom,Brazil,2
United Kingdom,Bulgaria,8
United Kingdom,Canada,17
United Kingdom,Cape Verde,5
United Kingdom,China,5
United Kingdom,Croatia,20
United Kingdom,Cuba,2
United Kingdom,Cyprus,22
United Kingdom,Czech Republic,11
United Kingdom,Denmark,15
United Kingdom,Dominican Republic,2
United Kingdom,Egypt,12
United Kingdom,Estonia,3
United Kingdom,Ethiopia,1
United Kingdom,Finland,4
United Kingdom,France,111
United Kingdom,Germany,72
United Kingdom,Ghana,1
United Kingdom,Gibraltar,5
United Kingdom,Greece,64
United Kingdom,Guernsey,9
United Kingdom,Hong Kong,1
United Kingdom,Hungary,10
United Kingdom,Iceland,7
United Kingdom,India,6
United Kingdom,Iran,1
United Kingdom,Ireland,53
United Kingdom,Isle of Man,8
United Kingdom,Israel,4
United Kingdom,Italy,96
United Kingdom,Jamaica,3
United Kingdom,Japan,2
United Kingdom,Jersey,19
United Kingdom,Jordan,1
United Kingdom,Kazakhstan,2
United Kingdom,Kenya,1
United Kingdom,Kuwait,1
United Kingdom,Latvia,7
United Kingdom,Lebanon,1
United Kingdom,Libya,2
United Kingdom,Lithuania,10
United Kingdom,Luxembourg,3
United Kingdom,Macedonia,1
United Kingdom,Malaysia,1
United Kingdom,Maldives,1
United Kingdom,Malta,19
United Kingdom,Mauritius,2
United Kingdom,Mexico,4
United Kingdom,Moldova,1
United Kingdom,Montenegro,2
United Kingdom,Morocco,14
United Kingdom,Netherlands,26
United Kingdom,Nigeria,2
United Kingdom,Norway,26
United Kingdom,Oman,1
United Kingdom,Pakistan,7
United Kingdom,Philippines,1
United Kingdom,Poland,61
United Kingdom,Portugal,42
United Kingdom,Qatar,2
United Kingdom,Romania,9
United Kingdom,Russia,6
United Kingdom,Saint Lucia,2
United Kingdom,Saudi Arabia,4
United Kingdom,Serbia,3
United Kingdom,Sierra Leone,2
United Kingdom,Singapore,1
United Kingdom,Slovakia,6
United Kingdom,Slovenia,2
United Kingdom,South Africa,2
United Kingdom,South Korea,1
United Kingdom,Spain,225
United Kingdom,Sri Lanka,1
United Kingdom,Sweden,16
United Kingdom,Switzerland,17
United Kingdom,Thailand,1
United Kingdom,Trinidad and Tobago,1
United Kingdom,Tunisia,9
United Kingdom,Turkey,45
United Kingdom,Turkmenistan,2
United Kingdom,Uganda,1
United Kingdom,Ukraine,3
United Kingdom,United Arab Emirates,8
United Kingdom,United States,39
United Kingdom,Uzbekistan,1
United States,Antigua and Barbuda,4
United States,Argentina,5
United States,Aruba,12
United States,Australia,8
United States,Austria,3
United States,Bahamas,38
United States,Barbados,2
United States,Belgium,6
United States,Belize,7
United States,Bermuda,6
United States,Bolivia,1
United States,Brazil,26
United States,Canada,156
United States,Cape Verde,1
United States,Cayman Islands,11
United States,Chile,4
United States,China,19
United States,Colombia,17
United States,Cook Islands,1
United States,Costa Rica,22
United States,Denmark,7
United States,Dominican Republic,37
United States,Ecuador,5
United States,Egypt,1
United States,El Salvador,12
United States,Ethiopia,1
United States,Fiji,2
United States,Finland,1
United States,France,22
United States,French Polynesia,2
United States,Germany,43
United States,Ghana,1
United States,Greece,1
United States,Grenada,2
United States,Guadeloupe,1
United States,Guam,1
United States,Guatemala,9
United States,Guyana,2
United States,Haiti,4
United States,Honduras,13
United States,Hong Kong,5
United States,Iceland,7
United States,India,4
United States,Ireland,13
United States,Israel,4
United States,Italy,15
United States,Jamaica,22
United States,Japan,29
United States,Jordan,2
United States,Kiribati,1
United States,Kuwait,2
United States,Latvia,1
United States,Marshall Islands,1
United States,Martinique,1
United States,Mexico,154
United States,Morocco,1
