airline,airline_id,source_airport,source_airport_id,dest_airport,dest_airport_id,codeshare,stops,equipment,source_country,dest_country
3H,,YPX,6727.0,AKV,5506.0,,0,DH8,Canada,Canada
3H,,YPX,6727.0,YGL,62.0,,0,73M,Canada,Canada
3H,,YPX,6727.0,YPH,5520.0,,0,DH8,Canada,Canada
3H,,YPX,6727.0,YVP,154.0,,0,BET,Canada,Canada
3H,,YQB,111.0,YKL,80.0,,0,DH8,Canada,Canada
3H,,YQB,111.0,YUL,146.0,,0,DH8,Canada,Canada
3H,,YQC,5499.0,YKG,5481.0,,0,DH8,Canada,Canada
3H,,YQC,5499.0,YWB,7253.0,,0,DH8,Canada,Canada
3H,,YSK,5529.0,YGW,5496.0,,0,DH8,Canada,Canada
3H,,YSK,5529.0,YUD,5515.0,,0,DH8,Canada,Canada
3H,,YTQ,6728.0,YPJ,5508.0,,0,DHT DH8,Canada,Canada
3H,,YTQ,6728.0,YVP,154.0,,0,DHT DH8,Canada,Canada
3H,,YUD,5515.0,YGW,5496.0,,0,DH8,Canada,Canada
3H,,YUD,5515.0,YPH,5520.0,,0,DH8,Canada,Canada
3H,,YUD,5515.0,YSK,5529.0,,0,DH8,Canada,Canada
3H,,YUL,146.0,YGL,62.0,,0,73M,Canada,Canada
3H,,YUL,146.0,YGW,5496.0,,0,DH8,Canada,Canada
3H,,YUL,146.0,YQB,111.0,,0,DH8,Canada,Canada
3H,,YUL,146.0,YUY,149.0,,0,DH8,Canada,Canada
3H,,YUY,149.0,YGW,5496.0,,0,DH8,Canada,Canada
3H,,YUY,149.0,YUL,146.0,,0,DH8,Canada,Canada
3H,,YVP,154.0,XGR,5512.0,,0,DHT BET,Canada,Canada
3H,,YVP,154.0,YGW,5496.0,,0,BET,Canada,Canada
3H,,YVP,154.0,YKG,5481.0,,0,DH8,Canada,Canada
3H,,YVP,154.0,YKL,80.0,,0,DH8 BET,Canada,Canada
3H,,YVP,154.0,YPH,5520.0,,0,BET,Canada,Canada
3H,,YVP,154.0,YPJ,5508.0,,0,DHT,Canada,Canada
3H,,YVP,154.0,YPX,6727.0,,0,BET,Canada,Canada
3H,,YVP,154.0,YTQ,6728.0,,0,DHT DH8,Canada,Canada
3H,,YWB,7253.0,YQC,5499.0,,0,DH8,Canada,Canada
3H,,YWB,7253.0,YZG,5535.0,,0,DH8,Canada,Canada
3H,,YWK,161.0,YKL,80.0,,0,BET,Canada,Canada
3H,,YWK,161.0,YZV,202.0,,0,BET,Canada,Canada
3H,,YZG,5535.0,YIK,5504.0,,0,DH8,Canada,Canada
3H,,YZG,5535.0,YWB,7253.0,,0,DH8,Canada,Canada
3H,,YZV,202.0,YKL,80.0,,0,BET DH8,Canada,Canada
3H,,YZV,202.0,YWK,161.0,,0,BET,Canada,Canada
3J,5521.0,JIB,4119.0,DXB,2188.0,,0,737,Djibouti,United Arab Emirates
3J,5521.0,JIB,4119.0,JED,2072.0,,0,737,Djibouti,Saudi Arabia
3J,5521.0,JIB,4119.0,MGQ,5687.0,,0,737,Djibouti,Somalia
3J,5521.0,MGQ,5687.0,NBO,4059.0,,0,737,Somalia,Kenya
3J,5521.0,NBO,4059.0,MGQ,5687.0,,0,737,Kenya,Somalia
3K,3021.0,BKK,3885.0,SIN,3316.0,,0,320,Thailand,Singapore
3K,3021.0,DRW,3999.0,SIN,3316.0,,0,320,Australia,Singapore
3K,3021.0,HAK,4120.0,SIN,3316.0,,0,320,China,Singapore
3K,3021.0,HGH,3386.0,SIN,3316.0,,0,320,China,Singapore
3K,3021.0,HKG,3077.0,SIN,3316.0,,0,320,Hong Kong,Singapore
3K,3021.0,HKT,3179.0,SIN,3316.0,,0,320,Thailand,Singapore
3K,3021.0,KIX,3992.0,MNL,2397.0,,0,320,Japan,Philippines
3K,3021.0,KIX,3992.0,TPE,2276.0,,0,320,Japan,Taiwan
3K,3021.0,KUL,3304.0,SIN,3316.0,,0,320,Malaysia,Singapore
3K,3021.0,MNL,2397.0,KIX,3992.0,,0,320,Philippines,Japan
3K,3021.0,MNL,2397.0,SIN,3316.0,,0,320,Philippines,Singapore
3K,3021.0,PEN,3308.0,SIN,3316.0,,0,320,Malaysia,Singapore
3K,3021.0,PER,3351.0,SIN,3316.0,,0,320,Australia,Singapore
3K,3021.0,PNH,3034.0,SIN,3316.0,,0,320,Cambodia,Singapore
3K,3021.0,REP,3035.0,SIN,3316.0,,0,320,Cambodia,Singapore
3K,3021.0,RGN,3239.0,SIN,3316.0,,0,320,Burma,Singapore
3K,3021.0,SGN,3205.0,SIN,3316.0,,0,320,Vietnam,Singapore
3K,3021.0,SIN,3316.0,BKK,3885.0,,0,320,Singapore,Thailand
3K,3021.0,SIN,3316.0,DRW,3999.0,,0,320,Singapore,Australia
3K,3021.0,SIN,3316.0,HAK,4120.0,,0,320,Singapore,China
3K,3021.0,SIN,3316.0,HGH,3386.0,,0,320,Singapore,China
3K,3021.0,SIN,3316.0,HKG,3077.0,,0,320,Singapore,Hong Kong
3K,3021.0,SIN,3316.0,HKT,3179.0,,0,320,Singapore,Thailand
3K,3021.0,SIN,3316.0,KUL,3304.0,,0,320,Singapore,Malaysia
3K,3021.0,SIN,3316.0,MNL,2397.0,,0,320,Singapore,Philippines
3K,3021.0,SIN,3316.0,PEN,3308.0,,0,320,Singapore,Malaysia
3K,3021.0,SIN,3316.0,PER,3351.0,,0,320,Singapore,Australia
3K,3021.0,SIN,3316.0,PNH,3034.0,,0,320,Singapore,Cambodia
3K,3021.0,SIN,3316.0,REP,3035.0,,0,320,Singapore,Cambodia
3K,3021.0,SIN,3316.0,RGN,3239.0,,0,320,Singapore,Burma
3K,3021.0,SIN,3316.0,SGN,3205.0,,0,320,Singapore,Vietnam
3K,3021.0,SIN,3316.0,SWA,4302.0,,0,320,Singapore,China
3K,3021.0,SIN,3316.0,TPE,2276.0,,0,320,Singapore,Taiwan
3K,3021.0,SWA,4302.0,SIN,3316.0,,0,320,China,Singapore
3K,3021.0,TPE,2276.0,KIX,3992.0,,0,320,Taiwan,Japan
3K,3021.0,TPE,2276.0,SIN,3316.0,,0,320,Taiwan,Singapore
3L,2916.0,ACH,1679.0,EBA,1558.0,,0,DH3,Switzerland,Italy
3L,2916.0,DRS,338.0,ZRH,1678.0,,0,DH3,Germany,Switzerland
3L,2916.0,DUS,345.0,FDH,382.0,,0,DH3,Germany,Germany
3L,2916.0,EBA,1558.0,ACH,1679.0,,0,DH3,Italy,Switzerland
3L,2916.0,EBA,1558.0,FDH,382.0,,0,DH3,Italy,Germany
3L,2916.0,EBA,1558.0,MUC,346.0,,0,DH3,Italy,Germany
3L,2916.0,EBA,1558.0,ZRH,1678.0,,0,DH3,Italy,Switzerland
3L,2916.0,FDH,382.0,DUS,345.0,,0,DH3,Germany,Germany
3L,2916.0,FDH,382.0,EBA,1558.0,,0,DH3,Germany,Italy
3L,2916.0,FDH,382.0,HAM,342.0,,0,AT7,Germany,Germany
3L,2916.0,FDH,382.0,OLB,1520.0,,0,AT7,Germany,Italy
3L,2916.0,FDH,382.0,TXL,351.0,,0,AT7,Germany,Germany
3L,2916.0,FDH,382.0,ZAD,1209.0,,0,AT7,Germany,Croatia
3L,2916.0,FMM,3986.0,NAP,1561.0,,0,AT7,Germany,Italy
3L,2916.0,GRZ,1609.0,ZRH,1678.0,,0,DH3,Austria,Switzerland
3L,2916.0,HAM,342.0,FDH,382.0,,0,AT7,Germany,Germany
3L,2916.0,MUC,346.0,EBA,1558.0,,0,DH3,Germany,Italy
3L,2916.0,NAP,1561.0,FMM,3986.0,,0,AT7,Italy,Germany
3L,2916.0,OLB,1520.0,FDH,382.0,,0,AT7,Italy,Germany
3L,2916.0,SZG,1612.0,ZRH,1678.0,,0,DH3,Austria,Switzerland
3L,2916.0,TXL,351.0,FDH,382.0,,0,AT7,Germany,Germany
3L,2916.0,ZAD,1209.0,FDH,382.0,,0,AT7,Croatia,Germany
3L,2916.0,ZRH,1678.0,DRS,338.0,,0,DH3,Switzerland,Germany
3L,2916.0,ZRH,1678.0,EBA,1558.0,,0,DH3,Switzerland,Italy
3L,2916.0,ZRH,1678.0,GRZ,1609.0,,0,DH3,Switzerland,Austria
3L,2916.0,ZRH,1678.0,SZG,1612.0,,0,DH3,Switzerland,Austria
3M,20710.0,ATL,3682.0,LWB,6958.0,,0,SF3,United States,United States
3M,20710.0,ATL,3682.0,MCN,3754.0,,0,SF3,United States,United States
3M,20710.0,ATL,3682.0,MEI,4335.0,,0,SF3,United States,United States
3M,20710.0,ATL,3682.0,MSL,5756.0,,0,SF3,United States,United States
3M,20710.0,ATL,3682.0,PIB,5759.0,,0,SF3,United States,United States
3M,20710.0,ATL,3682.0,TUP,5773.0,,0,SF3,United States,United States
3M,20710.0,BIM,1937.0,FLL,3533.0,,0,SF3,Bahamas,United States
3M,20710.0,ELH,1943.0,FLL,3533.0,,0,SF3,Bahamas,United States
3M,20710.0,ELH,1943.0,PBI,3722.0,,0,SF3,Bahamas,United States
3M,20710.0,EYW,3875.0,FLL,3533.0,,0,SF3,United States,United States
3M,20710.0,EYW,3875.0,RSW,3793.0,,0,SF3,United States,United States
3M,20710.0,EYW,3875.0,TPA,3646.0,,0,SF3,United States,United States
3M,20710.0,FLL,3533.0,BIM,1937.0,,0,SF3,United States,Bahamas
3M,20710.0,FLL,3533.0,ELH,1943.0,,0,SF3,United States,Bahamas
3M,20710.0,FLL,3533.0,EYW,3875.0,,0,SF3,United States,United States
3M,20710.0,FLL,3533.0,FPO,1948.0,,0,SF3,United States,Bahamas
3M,20710.0,FLL,3533.0,GGT,1941.0,,0,SF3,United States,Bahamas
3M,20710.0,FLL,3533.0,GHB,1944.0,,0,SF3,United States,Bahamas
3M,20710.0,FLL,3533.0,MCO,3878.0,,0,SF3,United States,United States
3M,20710.0,FLL,3533.0,MHH,1930.0,,0,SF3,United States,Bahamas
3M,20710.0,FLL,3533.0,TCB,1934.0,,0,SF3,United States,Bahamas
3M,20710.0,FLL,3533.0,TPA,3646.0,,0,SF3,United States,United States
3M,20710.0,FPO,1948.0,FLL,3533.0,,0,SF3,Bahamas,United States
3M,20710.0,GGT,1941.0,FLL,3533.0,,0,SF3,Bahamas,United States
3M,20710.0,GGT,1941.0,GHB,1944.0,,0,SF3,Bahamas,Bahamas
3M,20710.0,GHB,1944.0,FLL,3533.0,,0,SF3,Bahamas,United States
3M,20710.0,GLH,6130.0,TUP,5773.0,,0,SF3,United States,United States
3M,20710.0,GNV,3472.0,MCO,3878.0,,0,SF3,United States,United States
3M,20710.0,GNV,3472.0,TPA,3646.0,,0,SF3,United States,United States
3M,20710.0,JAX,3712.0,MHH,1930.0,,0,SF3,United States,Bahamas
3M,20710.0,JAX,3712.0,TPA,3646.0,,0,SF3,United States,United States
3M,20710.0,LWB,6958.0,ATL,3682.0,,0,SF3,United States,United States
3M,20710.0,MCN,3754.0,ATL,3682.0,,0,SF3,United States,United States
3M,20710.0,MCN,3754.0,MCO,3878.0,,0,SF3,United States,United States
3M,20710.0,MCO,3878.0,FLL,3533.0,,0,SF3,United States,United States
3M,20710.0,MCO,3878.0,GNV,3472.0,,0,SF3,United States,United States
3M,20710.0,MCO,3878.0,MCN,3754.0,,0,SF3,United States,United States
3M,20710.0,MCO,3878.0,MHH,1930.0,,0,SF3,United States,Bahamas
3M,20710.0,MCO,3878.0,PNS,3564.0,,0,SF3,United States,United States
3M,20710.0,MCO,3878.0,RSW,3793.0,,0,SF3,United States,United States
3M,20710.0,MCO,3878.0,TLH,3698.0,,0,SF3,United States,United States
3M,20710.0,MEI,4335.0,ATL,3682.0,,0,SF3,United States,United States
3M,20710.0,MHH,1930.0,FLL,3533.0,,0,SF3,Bahamas,United States
3M,20710.0,MHH,1930.0,JAX,3712.0,,0,SF3,Bahamas,United States
3M,20710.0,MHH,1930.0,MCO,3878.0,,0,SF3,Bahamas,United States
3M,20710.0,MHH,1930.0,PBI,3722.0,,0,SF3,Bahamas,United States
3M,20710.0,MSL,5756.0,ATL,3682.0,,0,SF3,United States,United States
3M,20710.0,PBI,3722.0,ELH,1943.0,,0,SF3,United States,Bahamas
3M,20710.0,PBI,3722.0,MHH,1930.0,,0,SF3,United States,Bahamas
3M,20710.0,PBI,3722.0,TPA,3646.0,,0,SF3,United States,United States
3M,20710.0,PIB,5759.0,ATL,3682.0,,0,SF3 ,United States,United States
3M,20710.0,PNS,3564.0,MCO,3878.0,,0,SF3,United States,United States
3M,20710.0,PNS,3564.0,TPA,3646.0,,0,SF3,United States,United States
3M,20710.0,RSW,3793.0,EYW,3875.0,,0,SF3,United States,United States
3M,20710.0,RSW,3793.0,MCO,3878.0,,0,SF3,United States,United States
3M,20710.0,TCB,1934.0,FLL,3533.0,,0,SF3,Bahamas,United States
3M,20710.0,TLH,3698.0,MCO,3878.0,,0,SF3,United States,United States
3M,20710.0,TLH,3698.0,TPA,3646.0,,0,SF3,United States,United States
3M,20710.0,TPA,3646.0,EYW,3875.0,,0,SF3,United States,United States
3M,20710.0,TPA,3646.0,FLL,3533.0,,0,SF3,United States,United States
3M,20710.0,TPA,3646.0,GNV,3472.0,,0,SF3,United States,United States
3M,20710.0,TPA,3646.0,JAX,3712.0,,0,SF3,United States,United States
3M,20710.0,TPA,3646.0,PBI,3722.0,,0,SF3,United States,United States
3M,20710.0,TPA,3646.0,PNS,3564.0,,0,SF3,United States,United States
3M,20710.0,TPA,3646.0,TLH,3698.0,,0,SF3,United States,United States
3M,20710.0,TUP,5773.0,ATL,3682.0,,0,SF3 ,United States,United States
3M,20710.0,TUP,5773.0,GLH,6130.0,,0,SF3,United States,United States
3O,9818.0,AMS,580.0,NDR,5673.0,,0,320,Netherlands,Morocco
3O,9818.0,AMS,580.0,TNG,1080.0,,0,320,Netherlands,Morocco
3O,9818.0,BCN,1218.0,CMN,1074.0,,0,320,Spain,Morocco
3O,9818.0,BCN,1218.0,NDR,5673.0,,0,320,Spain,Morocco
3O,9818.0,BCN,1218.0,TNG,1080.0,,0,320,Spain,Morocco
3O,9818.0,BGY,1525.0,CMN,1074.0,,0,320,Italy,Morocco
3O,9818.0,BLQ,1538.0,CMN,1074.0,,0,320,Italy,Morocco
3O,9818.0,BRU,302.0,CMN,1074.0,,0,320,Belgium,Morocco
3O,9818.0,BRU,302.0,NDR,5673.0,,0,320,Belgium,Morocco
3O,9818.0,BRU,302.0,TNG,1080.0,,0,320,Belgium,Morocco
3O,9818.0,CGN,344.0,NDR,5673.0,,0,320,Germany,Morocco
3O,9818.0,CMN,1074.0,BCN,1218.0,,0,320,Morocco,Spain
3O,9818.0,CMN,1074.0,BGY,1525.0,,0,320,Morocco,Italy
3O,9818.0,CMN,1074.0,BLQ,1538.0,,0,320,Morocco,Italy
3O,9818.0,CMN,1074.0,BRU,302.0,,0,320,Morocco,Belgium
3O,9818.0,CMN,1074.0,CUF,1534.0,,0,320,Morocco,Italy
3O,9818.0,CMN,1074.0,LGW,502.0,,0,320,Morocco,United Kingdom
3O,9818.0,CMN,1074.0,LYS,1335.0,,0,320,Morocco,France
3O,9818.0,CMN,1074.0,MPL,1359.0,,0,320,Morocco,France
3O,9818.0,CMN,1074.0,SAW,4317.0,,0,320,Morocco,Turkey
3O,9818.0,CMN,1074.0,TLS,1273.0,,0,320,Morocco,France
3O,9818.0,CMN,1074.0,TSF,1539.0,,0,320,Morocco,Italy
3O,9818.0,CUF,1534.0,CMN,1074.0,,0,320,Italy,Morocco
3O,9818.0,FEZ,1066.0,MPL,1359.0,,0,320,Morocco,France
3O,9818.0,LGW,502.0,CMN,1074.0,,0,320,United Kingdom,Morocco
3O,9818.0,LGW,502.0,TNG,1080.0,,0,320,United Kingdom,Morocco
3O,9818.0,LYS,1335.0,CMN,1074.0,,0,320,France,Morocco
3O,9818.0,MPL,1359.0,CMN,1074.0,,0,320,France,Morocco
3O,9818.0,MPL,1359.0,FEZ,1066.0,,0,320,France,Morocco
3O,9818.0,MPL,1359.0,NDR,5673.0,,0,320,France,Morocco
3O,9818.0,NDR,5673.0,AMS,580.0,,0,320,Morocco,Netherlands
3O,9818.0,NDR,5673.0,BCN,1218.0,,0,320,Morocco,Spain
3O,9818.0,NDR,5673.0,BRU,302.0,,0,320,Morocco,Belgium
3O,9818.0,NDR,5673.0,CGN,344.0,,0,320,Morocco,Germany
3O,9818.0,NDR,5673.0,MPL,1359.0,,0,320,Morocco,France
3O,9818.0,NDR,5673.0,PMI,3998.0,,0,320,Morocco,Spain
3O,9818.0,PMI,3998.0,NDR,5673.0,,0,320,Spain,Morocco
3O,9818.0,SAW,4317.0,CMN,1074.0,,0,320,Turkey,Morocco
3O,9818.0,TLS,1273.0,CMN,1074.0,,0,320,France,Morocco
3O,9818.0,TNG,1080.0,AMS,580.0,,0,320,Morocco,Netherlands
3O,9818.0,TNG,1080.0,BCN,1218.0,,0,320,Morocco,Spain
3O,9818.0,TNG,1080.0,BRU,302.0,,0,320,Morocco,Belgium
3O,9818.0,TNG,1080.0,LGW,502.0,,0,320,Morocco,United Kingdom
3O,9818.0,TSF,1539.0,CMN,1074.0,,0,320,Italy,Morocco
3P,5002.0,AUA,2895.0,LSP,2844.0,,0,SH6,Aruba,Venezuela
3P,5002.0,AUA,2895.0,MAR,2848.0,,0,SH6,Aruba,Venezuela
3P,5002.0,BON,2896.0,CUR,2897.0,,0,SH6,Netherlands Antilles,Netherlands Antilles
3P,5002.0,CUR,2897.0,AUA,2895.0,,0,SH6,Netherlands Antilles,Aruba
3P,5002.0,LSP,2844.0,AUA,2895.0,,0,SH6,Venezuela,Aruba
3P,5002.0,MAR,2848.0,AUA,2895.0,,0,SH6,Venezuela,Aruba
3R,3545.0,ASF,2966.0,DME,4029.0,,0,SU9,Russia,Russia
3R,3545.0,ASF,2966.0,LED,2948.0,,0,SU9,Russia,Russia
3R,3545.0,BHK,2980.0,DME,4029.0,,0,734,Uzbekistan,Russia
3R,3545.0,DME,4029.0,ASF,2966.0,,0,SU9,Russia,Russia
3R,3545.0,DME,4029.0,BHK,2980.0,,0,734,Russia,Uzbekistan
3R,3545.0,DME,4029.0,EGO,6156.0,,0,SU9,Russia,Russia
3R,3545.0,DME,4029.0,FEG,6149.0,,0,734,Russia,Uzbekistan
3R,3545.0,DME,4029.0,KSQ,6153.0,,0,734,Russia,Uzbekistan
3R,3545.0,DME,4029.0,NMA,6150.0,,0,734,Russia,Uzbekistan
3R,3545.0,DME,4029.0,NVI,6485.0,,0,734,Russia,Uzbekistan
3R,3545.0,DME,4029.0,SKD,2981.0,,0,734,Russia,Uzbekistan
3R,3545.0,DME,4029.0,TIV,1743.0,,0,SU9 73G,Russia,Montenegro
3R,3545.0,EGO,6156.0,DME,4029.0,,0,SU9,Russia,Russia
3R,3545.0,FEG,6149.0,DME,4029.0,,0,734,Uzbekistan,Russia
3R,3545.0,KSQ,6153.0,DME,4029.0,,0,734,Uzbekistan,Russia
3R,3545.0,LED,2948.0,ASF,2966.0,,0,SU9,Russia,Russia
3R,3545.0,NMA,6150.0,DME,4029.0,,0,734,Uzbekistan,Russia
3R,3545.0,NVI,6485.0,DME,4029.0,,0,734,Uzbekistan,Russia
3R,3545.0,SKD,2981.0,DME,4029.0,,0,734,Uzbekistan,Russia
3R,3545.0,TIV,1743.0,DME,4029.0,,0,SU9 73G,Montenegro,Russia
3S,11741.0,ANU,2874.0,PTP,2881.0,,0,AT5,Antigua and Barbuda,Guadeloupe
3S,11741.0,CAY,2774.0,FDF,2878.0,,0,320,French Guiana,Martinique
3S,11741.0,CUR,2897.0,SDQ,1762.0,,0,AT5,Netherlands Antilles,Dominican Republic
3S,11741.0,DOM,2877.0,PTP,2881.0,,0,AT5,Dominica,Guadeloupe
3S,11741.0,DOM,2877.0,SXM,2899.0,,0,AT5,Dominica,Netherlands Antilles
3S,11741.0,FDF,2878.0,CAY,2774.0,,0,320,Martinique,French Guiana
3S,11741.0,FDF,2878.0,PTP,2881.0,,0,AT5 320,Martinique,Guadeloupe
3S,11741.0,FDF,2878.0,SDQ,1762.0,,0,AT5,Martinique,Dominican Republic
3S,11741.0,FDF,2878.0,SLU,2893.0,,0,AT5,Martinique,Saint Lucia
3S,11741.0,PTP,2881.0,ANU,2874.0,,0,AT5,Guadeloupe,Antigua and Barbuda
3S,11741.0,PTP,2881.0,DOM,2877.0,,0,AT5,Guadeloupe,Dominica
3S,11741.0,PTP,2881.0,FDF,2878.0,,0,AT5 320,Guadeloupe,Martinique
3S,11741.0,PTP,2881.0,SBH,6460.0,,0,DHT,Guadeloupe,France
3S,11741.0,PTP,2881.0,SDQ,1762.0,,0,AT5,Guadeloupe,Dominican Republic
3S,11741.0,PTP,2881.0,SFG,2879.0,,0,AT5,Guadeloupe,Guadeloupe
3S,11741.0,PTP,2881.0,SXM,2899.0,,0,AT5,Guadeloupe,Netherlands Antilles
3S,11741.0,SBH,6460.0,PTP,2881.0,,0,DHT,France,Guadeloupe
3S,11741.0,SDQ,1762.0,PTP,2881.0,,0,AT5,Dominican Republic,Guadeloupe
3S,11741.0,SDQ,1762.0,SXM,2899.0,,0,AT5,Dominican Republic,Netherlands Antilles
3S,11741.0,SFG,2879.0,PTP,2881.0,,0,AT5,Guadeloupe,Guadeloupe
3S,11741.0,SLU,2893.0,FDF,2878.0,,0,AT5,Saint Lucia,Martinique
3S,11741.0,SXM,2899.0,DOM,2877.0,,0,AT5,Netherlands Antilles,Dominica
3S,11741.0,SXM,2899.0,PTP,2881.0,,0,AT5,Netherlands Antilles,Guadeloupe
3S,11741.0,SXM,2899.0,SDQ,1762.0,,0,AT5,Netherlands Antilles,Dominican Republic
3U,4608.0,BHY,6351.0,XIY,3379.0,,0,321,China,China
3U,4608.0,CAN,3370.0,CKG,3393.0,,0,321 320,China,China
3U,4608.0,CAN,3370.0,CTU,3395.0,,0,321 320 330,China,China
3U,4608.0,CAN,3370.0,SPN,2244.0,,0,330,China,Northern Mariana Islands
3U,4608.0,CGO,3375.0,CGQ,4380.0,,0,321,China,China
3U,4608.0,CGO,3375.0,CKG,3393.0,,0,321,China,China
3U,4608.0,CGO,3375.0,CTU,3395.0,,0,321,China,China
3U,4608.0,CGO,3375.0,HGH,3386.0,,0,320,China,China
3U,4608.0,CGO,3375.0,HRB,3400.0,,0,320,China,China
3U,4608.0,CGO,3375.0,KMG,3382.0,,0,320,China,China
3U,4608.0,CGO,3375.0,URC,3399.0,,0,320,China,China
3U,4608.0,CGQ,4380.0,CGO,3375.0,,0,321,China,China
3U,4608.0,CGQ,4380.0,NKG,3388.0,,0,320,China,China
3U,4608.0,CGQ,4380.0,TNA,4108.0,,0,321,China,China
3U,4608.0,CGQ,4380.0,TSN,3368.0,,0,320 319,China,China
3U,4608.0,CKG,3393.0,CAN,3370.0,,0,321 320,China,China
3U,4608.0,CKG,3393.0,CGO,3375.0,,0,321,China,China
3U,4608.0,CKG,3393.0,CSX,3371.0,,0,319 321,China,China
3U,4608.0,CKG,3393.0,CTU,3395.0,,0,330,China,China
3U,4608.0,CKG,3393.0,CZX,4109.0,,0,320,China,China
3U,4608.0,CKG,3393.0,DLC,3404.0,,0,320,China,China
3U,4608.0,CKG,3393.0,DYG,6353.0,,0,320,China,China
3U,4608.0,CKG,3393.0,HAK,4120.0,,0,319,China,China
3U,4608.0,CKG,3393.0,HGH,3386.0,,0,320 319,China,China
3U,4608.0,CKG,3393.0,HKT,3179.0,,0,321,China,Thailand
3U,4608.0,CKG,3393.0,INC,4085.0,,0,321,China,
3U,4608.0,CKG,3393.0,KHN,3384.0,,0,319,China,China
3U,4608.0,CKG,3393.0,KMG,3382.0,,0,319 320,China,China
3U,4608.0,CKG,3393.0,LHW,3378.0,,0,319 321,China,China
3U,4608.0,CKG,3393.0,LJG,4033.0,,0,319,China,China
3U,4608.0,CKG,3393.0,LXA,4097.0,,0,319,China,China
3U,4608.0,CKG,3393.0,NGB,3387.0,,0,319,China,China
3U,4608.0,CKG,3393.0,NKG,3388.0,,0,319,China,China
3U,4608.0,CKG,3393.0,NNG,3373.0,,0,319,China,China
3U,4608.0,CKG,3393.0,PEK,3364.0,,0,321 319 320,China,China
3U,4608.0,CKG,3393.0,PVG,3406.0,,0,320 319,China,China
3U,4608.0,CKG,3393.0,PZI,6435.0,,0,319,China,China
3U,4608.0,CKG,3393.0,SWA,4302.0,,0,319,China,China
3U,4608.0,CKG,3393.0,SYD,3361.0,,0,330,China,Australia
3U,4608.0,CKG,3393.0,SYX,4030.0,,0,320,China,China
3U,4608.0,CKG,3393.0,SZX,3374.0,,0,320,China,China
3U,4608.0,CKG,3393.0,TNA,4108.0,,0,321,China,China
3U,4608.0,CKG,3393.0,TSA,2275.0,,0,320,China,Taiwan
3U,4608.0,CKG,3393.0,TSN,3368.0,,0,319,China,China
3U,4608.0,CKG,3393.0,TYN,3369.0,,0,321,China,China
3U,4608.0,CKG,3393.0,URC,3399.0,,0,320,China,China
3U,4608.0,CKG,3393.0,WUH,3376.0,,0,319,China,China
3U,4608.0,CKG,3393.0,WUX,6390.0,,0,319,China,China
3U,4608.0,CKG,3393.0,XIY,3379.0,,0,319,China,China
3U,4608.0,CKG,3393.0,XNN,6366.0,,0,320,China,China
3U,4608.0,CKG,3393.0,YIH,6361.0,,0,319,China,China
3U,4608.0,CKG,3393.0,ZHA,6357.0,,0,319,China,China
3U,4608.0,CSX,3371.0,CKG,3393.0,,0,319 321,China,China
3U,4608.0,CSX,3371.0,CTU,3395.0,,0,320,China,China
3U,4608.0,CSX,3371.0,FOC,3385.0,,0,320,China,China
3U,4608.0,CSX,3371.0,KMG,3382.0,,0,320,China,China
3U,4608.0,CSX,3371.0,SHE,4144.0,,0,320,China,China
3U,4608.0,CSX,3371.0,WNZ,6392.0,,0,319,China,China
3U,4608.0,CSX,3371.0,XMN,3383.0,,0,321,China,China
3U,4608.0,CTU,3395.0,CAN,3370.0,,0,321 320 330,China,China
3U,4608.0,CTU,3395.0,CGO,3375.0,,0,321,China,China
3U,4608.0,CTU,3395.0,CKG,3393.0,,0,330,China,China
3U,4608.0,CTU,3395.0,CSX,3371.0,,0,320,China,China
3U,4608.0,CTU,3395.0,DCY,9310.0,,0,319,China,China
3U,4608.0,CTU,3395.0,DSN,6434.0,,0,319,China,China
3U,4608.0,CTU,3395.0,HAK,4120.0,,0,321,China,China
3U,4608.0,CTU,3395.0,HDG,8407.0,,0,319,China,China
3U,4608.0,CTU,3395.0,HET,6345.0,,0,320,China,China
3U,4608.0,CTU,3395.0,HFE,3389.0,,0,321,China,China
3U,4608.0,CTU,3395.0,HGH,3386.0,,0,320 319,China,China
3U,4608.0,CTU,3395.0,HKG,3077.0,,0,320,China,Hong Kong
3U,4608.0,CTU,3395.0,HKT,3179.0,,0,321,China,Thailand
3U,4608.0,CTU,3395.0,ICN,3930.0,,0,321,China,South Korea
3U,4608.0,CTU,3395.0,INC,4085.0,,0,321,China,
3U,4608.0,CTU,3395.0,JHG,3381.0,,0,319,China,China
3U,4608.0,CTU,3395.0,JIQ,8781.0,,0,320,China,China
3U,4608.0,CTU,3395.0,JZH,4301.0,,0,319,China,China
3U,4608.0,CTU,3395.0,KHN,3384.0,,0,321,China,China
3U,4608.0,CTU,3395.0,KMG,3382.0,,0,320,China,China
3U,4608.0,CTU,3395.0,KOW,6379.0,,0,320,China,China
3U,4608.0,CTU,3395.0,KWE,3394.0,,0,320,China,China
3U,4608.0,CTU,3395.0,LHW,3378.0,,0,319,China,China
3U,4608.0,CTU,3395.0,LJG,4033.0,,0,319,China,China
3U,4608.0,CTU,3395.0,LUM,6376.0,,0,319,China,China
3U,4608.0,CTU,3395.0,LXA,4097.0,,0,330 319,China,China
3U,4608.0,CTU,3395.0,LZY,6402.0,,0,319,China,China
3U,4608.0,CTU,3395.0,MEL,3339.0,,0,330,China,Australia
